Project Code,Station ID,Sample ID,First Trigger Date,Collection_Date,Sample Type New,Collection Method,Depth,Depth Unit,Matrix,Test Number,Test Name,Storet Code,Method,Measure Date,Value,Sigfig Value,Uncertainty,MDL,PQL,RDL,Units,Remark Code,Flag,Receive Date,LIMS Number,Collection Agency,Source,Owner,Validation Level,Validator,Sampling Purpose,Data Investigation,T Depth,Upper Depth,Lower Depth,DCS(METERS),Filtration Date,Sample Type,QC Type,Discharge,Up/Down Stream,Weather Code,Program Type,NDEC,Sample Comments,Result Comments
ST1W,G302,P87535-8,,1/17/2017 11:07,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,1/18/2017 15:12,0.026,0.026,+/- 0.002,0.002,0.008,0.002,mg/L,,,1/17/2017 14:33,59300008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,All gates closed.,
ST1W,G302,P87535-8,,1/17/2017 11:07,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,1/19/2017 10:01,0.093,0.093,+/- 0.007,0.002,0.004,0.002,mg/L,,,1/17/2017 14:33,59300008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,All gates closed.,
ST1W,G302,P87534-6,,1/23/2017 9:23,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,1/24/2017 13:26,0.083,0.083,+/- 0.006,0.002,0.004,0.002,mg/L,,,1/23/2017 13:11,59299006,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,4,MON,3,Both gates closed,
ST1W,G302,P87532-6,,1/30/2017 9:44,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,1/31/2017 10:46,0.061,0.061,+/- 0.005,0.002,0.004,0.002,mg/L,,,1/30/2017 12:32,59303006,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,All gates closed,
ST1W,G302,P87800-7,,2/6/2017 8:39,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,2/8/2017 11:55,0.011,0.011,+/- 0.002,0.002,0.004,0.002,mg/L,,,2/6/2017 11:32,59558007,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Gates closed.,
ST1W,G302,P87800-7,,2/6/2017 8:39,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,2/7/2017 15:51,0.002,0.002,+/- 0.002,0.002,0.008,0.002,mg/L,I,,2/6/2017 11:32,59558007,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Gates closed.,
ST1W,G302,P87800-7,,2/6/2017 8:39,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,2/7/2017 12:32,0.037,0.037,+/- 0.003,0.002,0.004,0.002,mg/L,,,2/6/2017 11:32,59558007,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Gates closed.,
ST1W,G302,P87802-6,,2/13/2017 9:23,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,2/14/2017 11:10,0.043,0.043,+/- 0.004,0.002,0.004,0.002,mg/L,,,2/13/2017 14:23,59561006,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,4,MON,3,All gates closed.,
ST1W,G302,P87801-6,,2/20/2017 8:56,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,2/22/2017 10:25,0.06,0.06,+/- 0.004,0.002,0.004,0.002,mg/L,,,2/20/2017 11:34,59559006,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,No gates open upon arrival.,
ST1W,G302,P87803-7,,2/27/2017 9:13,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,2/28/2017 10:24,0.099,0.099,+/- 0.007,0.002,0.004,0.002,mg/L,,,2/27/2017 11:52,59562007,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G302,P87803-7,,2/27/2017 9:13,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,2/28/2017 14:32,0.037,0.037,+/- 0.003,0.002,0.008,0.002,mg/L,,,2/27/2017 11:52,59562007,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G302,P87803-7,,2/27/2017 9:13,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,3/1/2017 13:57,0.046,0.046,+/- 0.003,0.002,0.004,0.002,mg/L,,,2/27/2017 11:52,59562007,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G302,P87803-8,,2/27/2017 9:27,FCEB,G,,,DI,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,2/28/2017 10:25,-0.002,-0.002,+/- 0.002,0.002,0.004,0.002,mg/L,U,,2/27/2017 11:52,59562008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,1,MON,3,,
ST1W,G302,P87803-8,,2/27/2017 9:27,FCEB,G,,,DI,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,3/1/2017 13:58,-0.002,-0.002,+/- 0.002,0.002,0.004,0.002,mg/L,U,,2/27/2017 11:52,59562008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,1,MON,3,,
ST1W,G302,P87803-8,,2/27/2017 9:27,FCEB,G,,,DI,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,2/28/2017 14:34,-0.002,-0.002,+/- 0.002,0.002,0.008,0.002,mg/L,U,,2/27/2017 11:52,59562008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,1,MON,3,,
ST1W,G302,P88131-6,,3/6/2017 8:44,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,3/7/2017 10:24,0.102,0.102,+/- 0.007,0.002,0.004,0.002,mg/L,,,3/6/2017 11:12,59826006,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates closed.,
ST1W,G302,P88133-6,,3/13/2017 8:53,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,3/14/2017 9:17,0.104,0.104,+/- 0.007,0.002,0.004,0.002,mg/L,,,3/13/2017 11:32,59830006,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,No gates open and no samples in autosampler upon arrival.,
ST1W,G302,P88132-6,,3/20/2017 9:18,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,3/22/2017 9:31,0.105,0.105,+/- 0.007,0.002,0.004,0.002,mg/L,,,3/20/2017 11:50,59827006,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,No gates open upon arrival.,
ST1W,G302,P88134-7,,3/27/2017 9:01,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,3/28/2017 12:57,0.07,0.07,+/- 0.004,0.002,0.008,0.002,mg/L,,,3/27/2017 11:57,59831007,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,,
ST1W,G302,P88134-7,,3/27/2017 9:01,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,3/28/2017 10:29,0.154,0.154,+/- 0.011,0.002,0.004,0.002,mg/L,,,3/27/2017 11:57,59831007,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,,
ST1W,G302,P88134-7,,3/27/2017 9:01,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,4/3/2017 12:17,0.083,0.083,+/- 0.005,0.002,0.004,0.002,mg/L,,,3/27/2017 11:57,59831007,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,,
ST1W,G302,P88551-7,,4/3/2017 8:59,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,4/10/2017 12:46,0.073,0.073,+/- 0.005,0.002,0.004,0.002,mg/L,,,4/3/2017 10:51,60230007,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,Two gates open to 0.1 FT. upon arrival. Two filters were used during processing.,
ST1W,G302,P88551-7,,4/3/2017 8:59,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,4/4/2017 13:51,0.061,0.061,+/- 0.004,0.002,0.008,0.002,mg/L,,,4/3/2017 10:51,60230007,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,Two gates open to 0.1 FT. upon arrival. Two filters were used during processing.,
ST1W,G302,P88551-7,,4/3/2017 8:59,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,4/4/2017 9:19,0.112,0.112,+/- 0.008,0.002,0.004,0.002,mg/L,,,4/3/2017 10:51,60230007,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,Two gates open to 0.1 FT. upon arrival. Two filters were used during processing.,
ST1W,G302,P88551-8,,4/3/2017 9:10,FCEB,G,,,DI,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,4/4/2017 14:40,-0.002,-0.002,+/- 0.002,0.002,0.008,0.002,mg/L,U,,4/3/2017 10:51,60230008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,"Entered FCEB time stamp under wrong dash number, therefore the FCEB was time stamped back at the office when the error was found during review. [MG] cancelled.  [K] cancelled.  [NA] cancelled.  [SIO2] cancelled. WARNING: Time exceeds +/- 1 Hour(s).",
ST1W,G302,P88551-8,,4/3/2017 9:10,FCEB,G,,,DI,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,4/4/2017 9:20,-0.002,-0.002,+/- 0.002,0.002,0.004,0.002,mg/L,U,,4/3/2017 10:51,60230008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,"Entered FCEB time stamp under wrong dash number, therefore the FCEB was time stamped back at the office when the error was found during review. [MG] cancelled.  [K] cancelled.  [NA] cancelled.  [SIO2] cancelled. WARNING: Time exceeds +/- 1 Hour(s).",
ST1W,G302,P88551-8,,4/3/2017 9:10,FCEB,G,,,DI,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,4/10/2017 12:48,-0.002,-0.002,+/- 0.002,0.002,0.004,0.002,mg/L,U,,4/3/2017 10:51,60230008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,"Entered FCEB time stamp under wrong dash number, therefore the FCEB was time stamped back at the office when the error was found during review. [MG] cancelled.  [K] cancelled.  [NA] cancelled.  [SIO2] cancelled. WARNING: Time exceeds +/- 1 Hour(s).",
ST1W,G302,P88553-9,,4/10/2017 9:57,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,4/11/2017 14:08,0.058,0.058,+/- 0.004,0.002,0.008,0.002,mg/L,,,4/10/2017 13:53,60232008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Technician used 2 filters to process sample.,
ST1W,G302,P88553-9,,4/10/2017 9:57,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,4/11/2017 10:19,0.125,0.125,+/- 0.009,0.002,0.004,0.002,mg/L,,,4/10/2017 13:53,60232008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Technician used 2 filters to process sample.,
ST1W,G302,P88553-9,,4/10/2017 9:57,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,4/18/2017 10:08,0.068,0.068,+/- 0.005,0.002,0.004,0.002,mg/L,,,4/10/2017 13:53,60232008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Technician used 2 filters to process sample.,
ST1W,G302,P88552-8,,4/17/2017 8:59,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,4/19/2017 9:13,0.128,0.128,+/- 0.009,0.002,0.004,0.002,mg/L,,,4/17/2017 12:12,60231023,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,BGA visible on water surface along with pond scum. BGA may be a bloom in its infancy stage.,
ST1W,G302,P88807-8,,4/24/2017 8:48,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,4/25/2017 14:43,0.06,0.06,+/- 0.004,0.002,0.008,0.002,mg/L,,,4/24/2017 12:00,60464008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,Gates opened 1 ft,
ST1W,G302,P88807-8,,4/24/2017 8:48,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,4/27/2017 11:02,0.069,0.069,+/- 0.005,0.002,0.004,0.002,mg/L,,,4/24/2017 12:00,60464008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,Gates opened 1 ft,
ST1W,G302,P88807-8,,4/24/2017 8:48,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,4/25/2017 11:32,0.114,0.114,+/- 0.008,0.002,0.004,0.002,mg/L,,,4/24/2017 12:00,60464008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,Gates opened 1 ft,
ST1W,G302,P88872-9,,5/1/2017 11:13,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,5/8/2017 12:11,0.054,0.054,+/- 0.004,0.002,0.004,0.002,mg/L,,,5/1/2017 15:27,60519009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G302,P88872-9,,5/1/2017 11:13,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,5/2/2017 15:10,0.04,0.04,+/- 0.003,0.002,0.008,0.002,mg/L,,,5/1/2017 15:27,60519009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G302,P88872-9,,5/1/2017 11:13,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,5/2/2017 12:49,0.121,0.121,+/- 0.008,0.002,0.004,0.002,mg/L,,,5/1/2017 15:27,60519009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G302,P88864-8,,5/8/2017 8:48,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,5/9/2017 10:38,0.172,0.172,+/- 0.012,0.002,0.004,0.002,mg/L,,,5/8/2017 11:24,60511008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,,
ST1W,G302,P88864-8,,5/8/2017 8:48,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,5/9/2017 16:05,0.131,0.131,+/- 0.007,0.002,0.008,0.002,mg/L,,,5/8/2017 11:24,60511008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,,
ST1W,G302,P88864-8,,5/8/2017 8:48,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,5/10/2017 13:33,0.144,0.144,+/- 0.009,0.002,0.004,0.002,mg/L,,,5/8/2017 11:24,60511008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,,
ST1W,G302,P88864-10,,5/8/2017 8:57,FCEB,G,,,DI,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,5/9/2017 16:06,-0.002,-0.002,+/- 0.002,0.002,0.008,0.002,mg/L,U,,5/8/2017 11:24,60511010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G302,P88864-10,,5/8/2017 8:57,FCEB,G,,,DI,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,5/9/2017 10:39,-0.002,-0.002,+/- 0.002,0.002,0.004,0.002,mg/L,U,,5/8/2017 11:24,60511010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G302,P88864-10,,5/8/2017 8:57,FCEB,G,,,DI,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,5/10/2017 13:34,-0.002,-0.002,+/- 0.002,0.002,0.004,0.002,mg/L,U,,5/8/2017 11:24,60511010,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,9,EB,0,0,0,MON,3,,
ST1W,G302,P89009-9,,5/15/2017 9:03,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,5/16/2017 14:29,0.06,0.06,+/- 0.004,0.002,0.008,0.002,mg/L,,,5/15/2017 12:05,60647009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,All gates closed,
ST1W,G302,P89009-9,,5/15/2017 9:03,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,5/22/2017 11:44,0.074,0.074,+/- 0.005,0.002,0.004,0.002,mg/L,,,5/15/2017 12:05,60647009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,All gates closed,
ST1W,G302,P89009-9,,5/15/2017 9:03,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,5/16/2017 11:06,0.108,0.108,+/- 0.008,0.002,0.004,0.002,mg/L,,,5/15/2017 12:05,60647009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,All gates closed,
ST1W,G302,P89000-7,,5/22/2017 8:39,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,5/23/2017 10:54,0.148,0.148,+/- 0.010,0.002,0.004,0.002,mg/L,,,5/22/2017 11:45,60646007,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,No recorded flow as per FPM. Only TPO4 sample taken. Gates closed.,
ST1W,G302,P89010-8,,5/30/2017 8:52,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,5/31/2017 10:28,0.103,0.103,+/- 0.007,0.002,0.004,0.002,mg/L,,,5/30/2017 12:29,60648008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G302,P89120-8,,6/5/2017 9:10,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/6/2017 9:31,0.063,0.063,+/- 0.004,0.002,0.008,0.002,mg/L,,,6/5/2017 13:08,60766008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,4,MON,3,2 gates open 1 foot,
ST1W,G302,P89120-8,,6/5/2017 9:10,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,6/8/2017 11:59,0.077,0.077,+/- 0.005,0.002,0.004,0.002,mg/L,,,6/5/2017 13:08,60766008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,4,MON,3,2 gates open 1 foot,
ST1W,G302,P89120-8,,6/5/2017 9:10,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/7/2017 9:00,0.106,0.106,+/- 0.007,0.002,0.004,0.002,mg/L,,,6/5/2017 13:08,60766008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,4,MON,3,2 gates open 1 foot,
ST1W,G302,P89122-9,,6/12/2017 9:56,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,6/16/2017 11:56,0.307,0.307,+/- 0.019,0.002,0.004,0.002,mg/L,,,6/12/2017 14:54,60764009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,,
ST1W,G302,P89122-9,,6/12/2017 9:56,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/13/2017 14:30,0.296,0.296,+/- 0.016,0.002,0.008,0.002,mg/L,,,6/12/2017 14:54,60764009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,,
ST1W,G302,P89122-9,,6/12/2017 9:56,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/13/2017 13:18,0.368,0.368,+/- 0.025,0.002,0.004,0.002,mg/L,,,6/12/2017 14:54,60764009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,,
ST1W,G302,P89121-8,,6/19/2017 9:37,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/20/2017 14:43,0.201,0.201,+/- 0.011,0.002,0.008,0.002,mg/L,,,6/19/2017 15:46,60767008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,All gates open 2 feet,
ST1W,G302,P89121-8,,6/19/2017 9:37,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,6/22/2017 13:36,0.214,0.214,+/- 0.013,0.002,0.004,0.002,mg/L,,,6/19/2017 15:46,60767008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,All gates open 2 feet,
ST1W,G302,P89121-8,,6/19/2017 9:37,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/20/2017 13:05,0.268,0.268,+/- 0.018,0.002,0.004,0.002,mg/L,,,6/19/2017 15:46,60767008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,All gates open 2 feet,
ST1W,G302,P89123-9,,6/26/2017 8:40,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/27/2017 14:06,0.003,0.003,+/- 0.002,0.002,0.008,0.002,mg/L,I,,6/26/2017 11:26,60765009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P89123-9,,6/26/2017 8:40,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/27/2017 11:01,0.03,0.03,+/- 0.003,0.002,0.004,0.002,mg/L,,,6/26/2017 11:26,60765009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P89123-9,,6/26/2017 8:40,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,6/28/2017 12:26,0.013,0.013,+/- 0.002,0.002,0.004,0.002,mg/L,,,6/26/2017 11:26,60765009,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P89672-7,,7/3/2017 10:11,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/6/2017 9:32,0.217,0.217,+/- 0.015,0.002,0.004,0.002,mg/L,,,7/3/2017 14:15,61266007,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,,
ST1W,G302,P89675-8,,7/10/2017 9:06,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/11/2017 8:42,0.27,0.27,+/- 0.018,0.002,0.004,0.002,mg/L,,,7/10/2017 12:06,61264008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed. No Flow.,
ST1W,G302,P89673-8,,7/17/2017 9:07,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,7/25/2017 10:02,0.096,0.096,+/- 0.006,0.002,0.004,0.002,mg/L,,,7/17/2017 12:38,61267008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,,
ST1W,G302,P89673-8,,7/17/2017 9:07,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/18/2017 10:51,0.201,0.201,+/- 0.014,0.002,0.004,0.002,mg/L,,,7/17/2017 12:38,61267008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,,
ST1W,G302,P89673-8,,7/17/2017 9:07,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/18/2017 14:57,0.084,0.084,+/- 0.005,0.002,0.008,0.002,mg/L,,,7/17/2017 12:38,61267008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,,
ST1W,G302,P89676-8,,7/24/2017 9:56,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/25/2017 10:55,0.116,0.116,+/- 0.008,0.002,0.004,0.002,mg/L,,,7/24/2017 13:59,61265008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P89674-7,,7/31/2017 9:26,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/1/2017 10:46,0.114,0.114,+/- 0.008,0.002,0.004,0.002,mg/L,,,7/31/2017 13:29,61268007,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"gate closed, no flow",
ST1W,G302,P90096-8,,8/7/2017 8:52,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/8/2017 11:35,0.31,0.31,+/- 0.021,0.002,0.004,0.002,mg/L,,,8/7/2017 11:55,61684008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"Temperature 31.01C, SpCond 964, DO 5.01, pH 7.96",
ST1W,G302,P90098-8,,8/16/2017 9:11,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/24/2017 14:51,0.07,0.07,+/- 0.005,0.002,0.004,0.002,mg/L,,,8/16/2017 12:43,61686008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P90098-8,,8/16/2017 9:11,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/17/2017 13:56,0.058,0.058,+/- 0.004,0.002,0.008,0.002,mg/L,,,8/16/2017 12:43,61686008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P90098-8,,8/16/2017 9:11,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/17/2017 11:16,0.118,0.118,+/- 0.008,0.002,0.004,0.002,mg/L,,,8/16/2017 12:43,61686008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Gates closed,
ST1W,G302,P90097-8,,8/23/2017 10:16,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/24/2017 12:28,0.131,0.131,+/- 0.009,0.002,0.004,0.002,mg/L,,,8/23/2017 15:42,61685008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"gates closed, no flow.  floating decaying water lettuce on surface of water, avoided during collection",
